Time,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Orientation W,Orientation X,Orientation Y,Orientation Z,Yaw
2019-04-21 02:46:26.554418,-2.46146915,-0.26477955,9.2378643,-0.146579384804,0.0305275842547,-0.216856509447,0.565947733446,0.0809249964591,0.095527019904,-0.814879682176,207.12
2019-04-21 02:46:26.663248,-2.46146915,-0.26477955,9.2378643,-0.13260678947,0.0235305801034,-0.227343425155,0.562446661585,0.0796983616621,0.0984826196777,-0.817069824215,207.12
2019-04-21 02:46:26.767395,-2.46146915,-0.26477955,9.2378643,-0.127499133348,0.0205313563347,-0.240797877312,0.558703912581,0.0784313139831,0.101344054639,-0.81940701098,207.12
2019-04-21 02:46:26.862570,-2.46146915,-0.26477955,9.2378643,-0.105718150735,0.0201898720115,-0.253241300583,0.55472082064,0.0773488800261,0.103894407242,-0.821892884779,207.96
2019-04-21 02:46:26.955836,-2.46146915,-0.26477955,9.2378643,-0.100373007357,0.0219333786517,-0.265074014664,0.550499060104,0.0763680705078,0.106338404684,-0.824506425882,207.96
2019-04-21 02:46:27.056117,-2.46146915,-0.26477955,9.2378643,-0.0845832526684,0.0260067880154,-0.273432850838,0.546074252802,0.075562643578,0.108632169027,-0.827219589453,207.96
2019-04-21 02:46:27.151502,-2.46146915,-0.26477955,9.2378643,-0.07120013237,0.0323620997369,-0.281706660986,0.541467168368,0.0750010297459,0.110745746776,-0.830014174992,209.59
2019-04-21 02:46:27.244341,-2.46146915,-0.26477955,9.2378643,-0.0631128922105,0.0418865680695,-0.28937792778,0.536673588677,0.0746596270599,0.112834322815,-0.832872027925,209.59
2019-04-21 02:46:27.293033,-2.46146915,-0.26477955,9.2378643,-0.0426570288837,0.0505360886455,-0.293934911489,0.531745968153,0.0746537198876,0.114718607282,-0.83577071533,209.59
2019-04-21 02:46:27.389513,-2.46146915,-0.26477955,9.2378643,-0.0285082086921,0.0571409016848,-0.29739433527,0.526699746589,0.0749336824535,0.11642377185,-0.838700080795,209.59
2019-04-21 02:46:27.485945,-2.46146915,-0.26477955,9.2378643,-0.00366703304462,0.060061186552,-0.29386729002,0.521635481686,0.0754883327891,0.117791551536,-0.841619323831,212.11
2019-04-21 02:46:27.580940,-2.46146915,-0.26477955,9.2378643,0.0249434672296,0.0582781508565,-0.28749191761,0.516608560078,0.0763571096632,0.118652315601,-0.844515728368,212.11
2019-04-21 02:46:27.678758,-2.46146915,-0.26477955,9.2378643,0.0563919432461,0.0534935891628,-0.277826368809,0.511665271399,0.0774757801722,0.118944436762,-0.847377350709,212.11
2019-04-21 02:46:27.780967,-2.57914895,-0.9610517,9.2378643,0.0977147594094,0.0415218323469,-0.265999376774,0.506863062037,0.0788369809836,0.11842629196,-0.85020572813,213.99
2019-04-21 02:46:27.875908,-2.57914895,-0.9610517,9.2378643,0.133688494563,0.0301407147199,-0.252947598696,0.502213117809,0.0804130065787,0.117132147085,-0.852992258343,213.99
2019-04-21 02:46:27.966426,-2.57914895,-0.9610517,9.2378643,0.172566860914,0.0149953523651,-0.23843537271,0.497761223203,0.0821389530804,0.115024259654,-0.855719800375,213.99
2019-04-21 02:46:28.065044,-2.57914895,-0.9610517,9.2378643,0.208623498678,5.93082950217e-05,-0.222074389458,0.493530005498,0.0840055476505,0.112091462509,-0.858374455392,213.99
2019-04-21 02:46:28.159280,-2.57914895,-0.9610517,9.2378643,0.235547721386,-0.0170574262738,-0.206617027521,0.489631640075,0.0858379293539,0.108553590315,-0.860876776868,218.9
2019-04-21 02:46:28.262376,-2.57914895,-0.9610517,9.2378643,0.260247826576,-0.0345945805311,-0.188776001334,0.485808236827,0.0877340111165,0.104174010725,-0.86338917981,218.9
2019-04-21 02:46:28.363022,-2.57914895,-0.9610517,9.2378643,0.272132694721,-0.0514713786542,-0.170090019703,0.482462335884,0.0894241817744,0.0995520773355,-0.865634330457,218.9
2019-04-21 02:46:28.412408,-2.57914895,-0.9610517,9.2378643,0.278830945492,-0.066253952682,-0.150474235415,0.479356870483,0.0909812519716,0.0944784307396,-0.86776334829,221.1
2019-04-21 02:46:28.515336,-2.57914895,-0.9610517,9.2378643,0.278239607811,-0.079934746027,-0.12854501605,0.47663269183,0.0923282552631,0.089196851883,-0.869678499201,221.1
2019-04-21 02:46:28.614971,-2.57914895,-0.9610517,9.2378643,0.277581840754,-0.0913280472159,-0.107218228281,0.474280388204,0.0934925166465,0.0837753097991,-0.871377622024,221.1
2019-04-21 02:46:28.713349,-2.57914895,-0.9610517,9.2378643,0.274709194899,-0.0991114079952,-0.083424963057,0.472338917036,0.094502028542,0.0782571204021,-0.872835114533,221.1
2019-04-21 02:46:28.820035,-2.57914895,-0.9610517,9.2378643,0.265465915203,-0.101235501468,-0.0657077282667,0.470741871886,0.0954102868261,0.0728118974028,-0.874069445077,221.42
2019-04-21 02:46:28.914072,-2.2751428,0.0392266,9.2378643,0.263294249773,-0.095334559679,-0.0451238490641,0.469487861324,0.0963493962182,0.0673977980648,-0.8750745561,221.42
2019-04-21 02:46:29.022075,-2.2751428,0.0392266,9.2378643,0.247646823525,-0.0872607529163,-0.0307941120118,0.468499797238,0.0972924688787,0.0622436966859,-0.875881177849,221.42
2019-04-21 02:46:29.117071,-2.2751428,0.0392266,9.2378643,0.245331048965,-0.0753751397133,-0.017140770331,0.467734487035,0.0984065129225,0.0572672890406,-0.876505028769,224.56
2019-04-21 02:46:29.210209,-2.2751428,0.0392266,9.2378643,0.241816699505,-0.0625357106328,-0.00884220376611,0.467121919025,0.0997096371206,0.0524399894439,-0.87698640157,224.56
2019-04-21 02:46:29.312661,-2.2751428,0.0392266,9.2378643,0.230982214212,-0.0483883060515,-0.004603353329,0.466591835588,0.101164488616,0.0478981439593,-0.877361711617,224.56
2019-04-21 02:46:29.407337,-2.2751428,0.0392266,9.2378643,0.233118608594,-0.0344800576568,-0.00184970349073,0.466098255202,0.102856431842,0.0434736389698,-0.877657685912,227.67
2019-04-21 02:46:29.499864,-2.2751428,0.0392266,9.2378643,0.22926685214,-0.0220204759389,-0.000588615017477,0.465633238976,0.104771342962,0.0392037767887,-0.877879101209,227.67
2019-04-21 02:46:29.544630,-2.2751428,0.0392266,9.2378643,0.214837357402,-0.0217117536813,0.00493222195655,0.465267334768,0.106596117667,0.0351741883367,-0.878024117762,227.67
2019-04-21 02:46:29.638661,-2.2751428,0.0392266,9.2378643,0.208142161369,-0.0247094389051,0.0184412244707,0.465135967156,0.108279892149,0.0311984011852,-0.87803795862,227.67
2019-04-21 02:46:29.732801,-2.2751428,0.0392266,9.2378643,0.177237063646,-0.0209804978222,0.0130977388471,0.465037382245,0.109724199843,0.0277194821388,-0.87802759831,231.34
2019-04-21 02:46:29.826394,-2.2751428,0.0392266,9.2378643,0.167411237955,-0.0113328453153,0.0109998248518,0.464890861869,0.111222277257,0.0245656748041,-0.878010603133,231.34
2019-04-21 02:46:29.923651,-2.2751428,0.0392266,9.2378643,0.147111013532,-0.000759090529755,0.00824743881822,0.46474404611,0.112776816922,0.0218524596283,-0.877961748129,231.34
2019-04-21 02:46:30.013072,-2.2751428,0.0392266,9.2378643,0.12429471314,0.011771925725,0.0138805098832,0.464703980332,0.114348220681,0.0196468246334,-0.877831816109,234.36
2019-04-21 02:46:30.120420,-2.2555295,1.1571847,9.218251,0.0985862165689,0.0138332573697,0.0160201154649,0.464774334245,0.115735122762,0.0179007966083,-0.877650135913,234.36
2019-04-21 02:46:30.216827,-2.2555295,1.1571847,9.218251,0.0677599608898,0.013571428135,0.0166509896517,0.464943787095,0.116848311048,0.0166517371319,-0.877437443182,234.36
2019-04-21 02:46:30.319663,-2.2555295,1.1571847,9.218251,0.027477119118,0.00762340985239,0.0170389767736,0.465217129152,0.117496554983,0.0160609294171,-0.877216979348,234.36
2019-04-21 02:46:30.418058,-2.2555295,1.1571847,9.218251,-0.012079462409,0.000992609886453,0.0183494463563,0.465591743838,0.117721604852,0.0160649436466,-0.876987952829,236.43
2019-04-21 02:46:30.512687,-2.2555295,1.1571847,9.218251,-0.0388991609216,0.00542001705617,0.0216935444623,0.46608307361,0.117648112226,0.0166872310944,-0.876725171592,236.43
2019-04-21 02:46:30.619380,-2.2555295,1.1571847,9.218251,-0.0530232712626,0.0124876117334,0.0499424450099,0.467001423998,0.117562369677,0.017460686705,-0.876232779368,236.43
2019-04-21 02:46:30.666322,-2.2555295,1.1571847,9.218251,-0.106044746935,0.0177805367857,0.0780528783798,0.468511934155,0.117154736131,0.0191111456565,-0.87544622877,237.61
2019-04-21 02:46:30.769004,-2.2555295,1.1571847,9.218251,-0.0778124183416,0.0192955452949,0.114404045045,0.470601390947,0.116813002723,0.0205162051412,-0.874338686414,237.61
2019-04-21 02:46:30.867717,-2.2555295,1.1571847,9.218251,-0.100541830063,0.0189033150673,0.136684939265,0.473097323315,0.116449508915,0.0219224748495,-0.873005062781,237.61
2019-04-21 02:46:30.977728,-2.2555295,1.1571847,9.218251,-0.112862624228,0.0180233400315,0.150627106428,0.4760408069,0.115857589695,0.0237322131679,-0.871434995358,238.1
2019-04-21 02:46:31.076899,-2.2555295,1.1571847,9.218251,-0.109934911132,0.00162695278414,0.160297453403,0.479090770945,0.115057416214,0.0252366644054,-0.869825807239,238.1
2019-04-21 02:46:31.178616,-2.2555295,1.1571847,9.218251,-0.107812389731,-0.0059336675331,0.155996665359,0.482007790228,0.114114575427,0.0266963662157,-0.868293532088,238.1
2019-04-21 02:46:31.283312,-2.0790098,0.77472535,9.28689755,-0.101720482111,-0.0125023247674,0.163421422243,0.485068721019,0.113120518245,0.0279027889688,-0.866679593973,238.1
2019-04-21 02:46:31.388736,-2.0790098,0.77472535,9.28689755,-0.0474262312055,0.000112317749881,0.178341269493,0.4883606057,0.112608979583,0.0285401590565,-0.864874901843,237.55
2019-04-21 02:46:31.480775,-2.0790098,0.77472535,9.28689755,-0.0865355730057,-0.00442933756858,0.166703760624,0.491444684381,0.112024365906,0.0293120222066,-0.863176383476,237.55
2019-04-21 02:46:31.576536,-2.0790098,0.77472535,9.28689755,0.00793887116015,-0.0121540017426,0.160852223635,0.494301472273,0.1118777053,0.0290953370052,-0.861570017428,237.55
2019-04-21 02:46:31.674523,-2.0790098,0.77472535,9.28689755,-0.00293404399417,-0.0202783029526,0.119392462075,0.496541894965,0.111804716757,0.0283992552413,-0.860313509226,237.81
2019-04-21 02:46:31.766336,-2.0790098,0.77472535,9.28689755,0.0145775573328,-0.0270831473172,0.0848646238446,0.498124909217,0.111621976816,0.0278811556307,-0.859438625075,237.81
2019-04-21 02:46:31.812318,-2.0790098,0.77472535,9.28689755,0.0554420426488,-0.0370313227177,0.0723679587245,0.499358927961,0.111718249825,0.026409045905,-0.858756226188,237.81
2019-04-21 02:46:31.903534,-2.0790098,0.77472535,9.28689755,0.00812057778239,-0.0362859666348,0.0611093603075,0.500440418827,0.111433676026,0.0256010120753,-0.858187923028,237.81
2019-04-21 02:46:32.000142,-2.0790098,0.77472535,9.28689755,0.0446422658861,-0.0252195373178,0.0678285807371,0.5015259905,0.111512635233,0.0245518978197,-0.857574380069,238.4
2019-04-21 02:46:32.097168,-2.0790098,0.77472535,9.28689755,0.0002262021153,-0.0165876131505,0.067814707756,0.502709528411,0.111545092211,0.0239550675503,-0.856893795745,238.4
2019-04-21 02:46:32.192356,-2.0790098,0.77472535,9.28689755,-0.00826976820827,-0.0222818702459,0.0737736225128,0.504006600187,0.111275485882,0.0237850962478,-0.856171351078,238.4
2019-04-21 02:46:32.280691,-2.0790098,0.77472535,9.28689755,-0.0102102439851,-0.0127921737731,0.0680497735739,0.50520864975,0.111093892651,0.0236400011441,-0.855490220622,238.29
2019-04-21 02:46:32.381844,-2.0790098,0.77472535,9.28689755,-0.043609213084,-0.00162021070719,0.0697459876537,0.506471620737,0.110861056304,0.024031442897,-0.854762430933,238.29
2019-04-21 02:46:32.475721,-2.16726965,1.06892485,9.34573745,-0.0418517291546,0.012008449994,0.0782849863172,0.507907252991,0.110753146289,0.0247247331358,-0.853904356774,238.29
2019-04-21 02:46:32.571758,-2.16726965,1.06892485,9.34573745,-0.0497592762113,0.0261244978756,0.0862954556942,0.509498290848,0.110900251457,0.0255039785458,-0.852913930551,238.25
2019-04-21 02:46:32.669258,-2.16726965,1.06892485,9.34573745,-0.0582267791033,0.0388670824468,0.0919293016195,0.51120676375,0.11111197311,0.0266447719456,-0.851828521626,238.25
2019-04-21 02:46:32.762599,-2.16726965,1.06892485,9.34573745,-0.0565873645246,0.048946544528,0.0975075289607,0.513020839676,0.111540161267,0.0278203544913,-0.850643543653,238.25
2019-04-21 02:46:32.861571,-2.16726965,1.06892485,9.34573745,-0.065338127315,0.0574824512005,0.10101531446,0.514907919464,0.112017859968,0.0292024694527,-0.849393341921,238.25
2019-04-21 02:46:32.907089,-2.16726965,1.06892485,9.34573745,-0.0482670068741,0.064485244453,0.110035538673,0.516885993519,0.112741691541,0.0304615809225,-0.848050866859,237.63
2019-04-21 02:46:33.005912,-2.16726965,1.06892485,9.34573745,-0.0509163103998,0.0743831470609,0.122897736728,0.519049601346,0.113687883399,0.0317298431552,-0.846555251336,237.63
2019-04-21 02:46:33.099289,-2.16726965,1.06892485,9.34573745,-0.0332685858011,0.08491448313,0.138417005539,0.521448121284,0.11489556134,0.0328952222094,-0.844872044247,237.63
2019-04-21 02:46:33.196635,-2.16726965,1.06892485,9.34573745,-0.0261458083987,0.0839497894049,0.145397931337,0.523975637866,0.116257178831,0.0338356754164,-0.843083000874,237.63
2019-04-21 02:46:33.291026,-2.16726965,1.06892485,9.34573745,-0.011360633187,0.0664274990559,0.131750702858,0.526319080253,0.117525243374,0.0344801896603,-0.841419728466,235.65
2019-04-21 02:46:33.385729,-2.16726965,1.06892485,9.34573745,-0.00183597463183,0.0407785698771,0.0999004617333,0.528118494363,0.118458348793,0.0347295114566,-0.840150186899,235.65
2019-04-21 02:46:33.489902,-2.16726965,1.06892485,9.34573745,0.00203191442415,0.000273815938272,0.0614820420742,0.529352925188,0.118880661921,0.0345787540689,-0.839319473492,235.65
2019-04-21 02:46:33.588912,-2.3143694,1.08853815,9.218251,-0.00199256022461,-0.0395008251071,0.0337155945599,0.530063886674,0.118544672816,0.0341965503423,-0.838933866604,233.02
2019-04-21 02:46:33.684049,-2.3143694,1.08853815,9.218251,-0.0100895976648,-0.0674072355032,0.0287617444992,0.530623805359,0.117619903216,0.033551686677,-0.838736084758,233.02
2019-04-21 02:46:33.784430,-2.3143694,1.08853815,9.218251,-0.0432012714446,-0.0805463790894,0.0311379358172,0.531220866201,0.116119528773,0.0332820991904,-0.838577932111,233.02
2019-04-21 02:46:33.878572,-2.3143694,1.08853815,9.218251,-0.0540652908385,-0.0805125981569,0.0408393070102,0.532014936438,0.114406738418,0.0332199086769,-0.838312378102,229.41
2019-04-21 02:46:33.975644,-2.3143694,1.08853815,9.218251,-0.0912088230252,-0.0775150209665,0.0447996519506,0.532971657133,0.112438942288,0.0336650735694,-0.837953077309,229.41
2019-04-21 02:46:34.024950,-2.3143694,1.08853815,9.218251,-0.109677106142,-0.0757200419903,0.0464818477631,0.534006568205,0.110200391584,0.0345821840702,-0.837554136372,229.41
2019-04-21 02:46:34.126030,-2.3143694,1.08853815,9.218251,-0.134330108762,-0.0825375393033,0.0446824468672,0.535073411557,0.107705678704,0.0357085902019,-0.837150421134,229.41
2019-04-21 02:46:34.220493,-2.3143694,1.08853815,9.218251,-0.173165351152,-0.0914666354656,0.033168297261,0.536042450685,0.104579304926,0.0375139536103,-0.836847873469,226.95
2019-04-21 02:46:34.313222,-2.3143694,1.08853815,9.218251,-0.160590842366,-0.103644624352,0.0286613572389,0.536922348923,0.101358548864,0.0390722907099,-0.836608744813,226.95
2019-04-21 02:46:34.400195,-2.3143694,1.08853815,9.218251,-0.209477379918,-0.112627051771,0.0123645272106,0.537643605896,0.0975683256229,0.0411822712865,-0.836494946432,226.95
2019-04-21 02:46:34.485793,-2.3143694,1.08853815,9.218251,-0.180627644062,-0.12643006444,0.00862242467701,0.538211803926,0.0936461568876,0.0430355114686,-0.836484546281,226.95
2019-04-21 02:46:34.578862,-2.3143694,1.08853815,9.218251,-0.200137034059,-0.135844498873,-0.00296300556511,0.538622240672,0.0895279347459,0.0448112357796,-0.836578020212,224.91
2019-04-21 02:46:34.675903,-2.3143694,1.08853815,9.218251,-0.207048997283,-0.141759827733,-0.0145438630134,0.538839699151,0.0850986010667,0.046874048139,-0.836787207315,224.91
2019-04-21 02:46:34.770382,-1.9221034,0.4118793,9.3359308,-0.176735773683,-0.145324632525,-0.0211189687252,0.538888837901,0.0809078925377,0.0483874746411,-0.837085052792,224.91
2019-04-21 02:46:34.869211,-1.9221034,0.4118793,9.3359308,-0.211767271161,-0.140470519662,-0.0375223867595,0.538711776851,0.0764943925228,0.0503812440344,-0.837496244555,222.43
2019-04-21 02:46:34.968042,-1.9221034,0.4118793,9.3359308,-0.193969592452,-0.137933373451,-0.0433208420873,0.538377454532,0.0721771336424,0.0523404707015,-0.837974136211,222.43
2019-04-21 02:46:35.069829,-1.9221034,0.4118793,9.3359308,-0.205478414893,-0.133018776774,-0.0514633432031,0.5379166548,0.0681465953968,0.0542756064449,-0.838484270914,222.43
2019-04-21 02:46:35.117906,-1.9221034,0.4118793,9.3359308,-0.220283821225,-0.122020378709,-0.0572508648038,0.537328454442,0.0638657534097,0.0567315285227,-0.839035655536,222.43
2019-04-21 02:46:35.220435,-1.9221034,0.4118793,9.3359308,-0.232524961233,-0.110269933939,-0.0593572072685,0.536719028495,0.059658622312,0.0595027618241,-0.839543301188,214.57
2019-04-21 02:46:35.327336,-1.9221034,0.4118793,9.3359308,-0.245755657554,-0.0974680781364,-0.0621234625578,0.536041551094,0.0555163660223,0.0626445112773,-0.840031579056,214.57
2019-04-21 02:46:35.430295,-1.9221034,0.4118793,9.3359308,-0.262842267752,-0.0780835300684,-0.0654361844063,0.535310371365,0.0515009324485,0.0662308562162,-0.840478395886,214.57
2019-04-21 02:46:35.528913,-1.9221034,0.4118793,9.3359308,-0.27394515276,-0.0683485269547,-0.0660274475813,0.534525946276,0.0475336877248,0.0701723530106,-0.840891433041,202.1
