2019-04-21 03:17:22.728849,-1.569064,0.2157463,9.44380395,0.0644323825836,0.072922244668,-0.137365877628,-0.807913865485,-0.0501590596619,-0.0670166267489,0.583324974976,161.47
2019-04-21 03:17:22.768966,-1.569064,0.2157463,9.44380395,0.017271053046,0.0551979355514,-0.144982621074,-0.806528537326,-0.0513059486902,-0.0677913240334,0.585050215361,161.47
2019-04-21 03:17:22.809244,-1.765197,0.40207265,9.48303055,-0.0120433140546,0.0336012542248,-0.15025895834,-0.804843133968,-0.0517034314283,-0.0689787678423,0.587193506835,161.47
2019-04-21 03:17:22.848929,-1.765197,0.40207265,9.48303055,0.0302970446646,0.012301008217,-0.148330330849,-0.802987359544,-0.0525639213138,-0.0693996880368,0.589603271607,161.47
2019-04-21 03:17:22.889598,-1.765197,0.40207265,9.48303055,-0.0116723319516,-0.00498017529026,-0.165164679289,-0.800953769272,-0.0526983690155,-0.0699532882497,0.592285808419,161.47
2019-04-21 03:17:22.928903,-1.765197,0.40207265,9.48303055,0.0107270404696,-0.0207257308066,-0.170907020569,-0.79886327779,-0.0527243912969,-0.0701804669859,0.595073360196,161.47
2019-04-21 03:17:22.970177,-1.765197,0.40207265,9.48303055,0.00209788791835,-0.0333550013602,-0.179149791598,-0.796711781793,-0.0526350439147,-0.0701188522548,0.597965914968,161.47
2019-04-21 03:17:23.009069,-1.765197,0.40207265,9.48303055,-0.00128250254784,-0.0502458363771,-0.181616380811,-0.794533810977,-0.0522022461711,-0.0699459976991,0.600914724495,161.47
2019-04-21 03:17:23.048692,-1.765197,0.40207265,9.48303055,0.0100128361955,-0.06389195472,-0.177526324987,-0.79236105182,-0.0517904740419,-0.0694147873158,0.603873577547,164.4
2019-04-21 03:17:23.088678,-1.765197,0.40207265,9.48303055,0.00338540622033,-0.0709097608924,-0.178033322096,-0.790170425472,-0.0511503447458,-0.0687975331244,0.60686179677,164.4
2019-04-21 03:17:23.128640,-1.765197,0.40207265,9.48303055,0.0121832601726,-0.0806045159698,-0.174434229732,-0.788011961603,-0.0504532185387,-0.067917026833,0.609818742394,164.4
2019-04-21 03:17:23.168894,-1.765197,0.40207265,9.48303055,0.00532875955105,-0.0886462330818,-0.174989044666,-0.785903502362,-0.0496366504047,-0.0669659320963,0.61270502842,164.4
2019-04-21 03:17:23.208730,-1.765197,0.40207265,9.48303055,0.00404928391799,-0.0934446752071,-0.172656625509,-0.783785710592,-0.0486770243556,-0.0659464099702,0.615598552779,164.4
2019-04-21 03:17:23.248720,-1.765197,0.40207265,9.48303055,-0.00125892960932,-0.0956587195396,-0.170601218939,-0.781650954928,-0.0475981439685,-0.0648709273585,0.618504619332,164.4
2019-04-21 03:17:23.292464,-1.765197,0.40207265,9.48303055,-0.0102336481214,-0.0958529040217,-0.167244017124,-0.779593396577,-0.0463828321314,-0.0639062481451,0.621287985032,164.4
2019-04-21 03:17:23.329361,-1.6867438,0.2745862,9.46341725,-0.0185355581343,-0.0944092869759,-0.165225699544,-0.777558553481,-0.0450363218142,-0.063044708231,0.624019062521,164.4
2019-04-21 03:17:23.368652,-1.6867438,0.2745862,9.46341725,-0.0271294731647,-0.0926079824567,-0.162480503321,-0.775522606183,-0.0435851616655,-0.0623140094348,0.626723212598,167.72
2019-04-21 03:17:23.409119,-1.6867438,0.2745862,9.46341725,-0.03604786098,-0.0910922065377,-0.16233676672,-0.773503040034,-0.0419931747745,-0.06172114633,0.62938074361,167.72
2019-04-21 03:17:23.448665,-1.6867438,0.2745862,9.46341725,-0.0440989211202,-0.0878934860229,-0.164319187403,-0.77146486019,-0.0403293901858,-0.0612655332199,0.632030097557,167.72
2019-04-21 03:17:23.488645,-1.6867438,0.2745862,9.46341725,-0.0527058392763,-0.0813267827034,-0.164863198996,-0.769409486703,-0.0386053849159,-0.0610057095671,0.634662878564,167.72
2019-04-21 03:17:23.530320,-1.6867438,0.2745862,9.46341725,-0.0566643774509,-0.0774674490094,-0.166424229741,-0.767429863223,-0.0369288309512,-0.0608809955219,0.637166517374,167.72
2019-04-21 03:17:23.568746,-1.6867438,0.2745862,9.46341725,-0.059681314975,-0.0713043063879,-0.16741643846,-0.765550384021,-0.0354239911013,-0.0608911073704,0.639507641411,167.72
2019-04-21 03:17:23.608655,-1.6867438,0.2745862,9.46341725,-0.0622159093618,-0.0649308487773,-0.168400675058,-0.763457759505,-0.0337603884363,-0.0610151113296,0.642082270285,167.72
2019-04-21 03:17:23.649091,-1.6867438,0.2745862,9.46341725,-0.0574240013957,-0.0594457760453,-0.16995203495,-0.761330830748,-0.0322238386171,-0.06117380909,0.644666390825,167.72
2019-04-21 03:17:23.688908,-1.6867438,0.2745862,9.46341725,-0.0616057105362,-0.0537464469671,-0.174021422863,-0.759092696305,-0.0306765375369,-0.0614592440985,0.647348429963,170.83
2019-04-21 03:17:23.728867,-1.6867438,0.2745862,9.46341725,-0.0520361512899,-0.049741525203,-0.173447087407,-0.756947557707,-0.0293625399023,-0.0617202128463,0.649891415129,170.83
2019-04-21 03:17:23.768882,-1.6867438,0.2745862,9.46341725,-0.0508089251816,-0.0433792024851,-0.175230294466,-0.754966345833,-0.0283299872068,-0.0619992741125,0.65221109964,170.83
2019-04-21 03:17:23.809363,-1.4121576,-0.14709975,9.3947707,-0.0441805049777,-0.0389861278236,-0.173730015755,-0.752830376388,-0.0273123832999,-0.0623008163449,0.654690053681,170.83
2019-04-21 03:17:23.848779,-1.4121576,-0.14709975,9.3947707,-0.0384385660291,-0.035733088851,-0.17233209312,-0.75081017453,-0.0264930028769,-0.062567603088,0.65701407722,170.83
2019-04-21 03:17:23.888973,-1.4121576,-0.14709975,9.3947707,-0.0360026136041,-0.0306494217366,-0.170304059982,-0.748521120523,-0.0256391840029,-0.0628990427458,0.659622979282,170.83
2019-04-21 03:17:23.928678,-1.4121576,-0.14709975,9.3947707,-0.0291039627045,-0.02716929093,-0.166824638844,-0.746278655057,-0.024935093406,-0.0631945063077,0.662157733848,170.83
2019-04-21 03:17:23.970914,-1.4121576,-0.14709975,9.3947707,-0.029727101326,-0.0227331165224,-0.164146140218,-0.744039448276,-0.0243114766864,-0.0635525548442,0.664661811964,170.83
2019-04-21 03:17:24.012334,-1.4121576,-0.14709975,9.3947707,-0.0261629913002,-0.0168486516923,-0.159447491169,-0.741907064307,-0.0238205151121,-0.0639397133205,0.667021891734,173.91
2019-04-21 03:17:24.049015,-1.4121576,-0.14709975,9.3947707,-0.0277329683304,-0.0108551196754,-0.156924024224,-0.739698917615,-0.0233780630978,-0.0644337714575,0.669438022928,173.91
2019-04-21 03:17:24.088753,-1.4121576,-0.14709975,9.3947707,-0.0289497096092,-0.0040148627013,-0.152721583843,-0.737575422657,-0.0230175885928,-0.0650282661113,0.671732097725,173.91
2019-04-21 03:17:24.128880,-1.4121576,-0.14709975,9.3947707,-0.029429173097,0.00272545893677,-0.149826973677,-0.735484255781,-0.0227317896129,-0.065724299485,0.673963271771,173.91
2019-04-21 03:17:24.168687,-1.4121576,-0.14709975,9.3947707,-0.0326775573194,0.00919742789119,-0.147922992706,-0.733401573664,-0.0225151220934,-0.0665690512303,0.676153652984,173.91
